Url,Player,Squad,role,Age,n_seasons,total_min,Won_percent_Aerial,Won_Aerial,Int,Clr,Tkl+Int,Blocks_Blocks,Cmp_percent_Total,Prog,Err,TklW_Tackles,CrsPA,Final_Third,Prog_Carries,Prog_Receiving,Recov,Mid 3rd_Tackles,Mis_Carries,KP,xAG_Per,SCA90_SCA,npxG_Per,Succ_Dribbles,Final_Third_Carries,G_minus_PK_Per,GCA90_GCA,Att Pen_Touches,mourinho_score,role_rank,metrics_used,pct__aerial_win_pct,pct__aerials_won,pct__interceptions,pct__clearances,pct__tackles_plus_int,pct__blocks,pct__pass_completion,pct__progressive_passes,pct__errors,pct__tackles_won,pct__crosses_into_pen_area,pct__passes_into_final_3rd,pct__progressive_carries,pct__prog_passes_received,pct__recoveries,pct__tackles_mid_third,pct__miscontrols,pct__key_passes,pct__expected_assists,pct__shot_creating_actions,pct__non_pen_xg,pct__successful_dribbles,pct__carries_into_final_3rd,pct__non_pen_goals,pct__goal_creating_actions,pct__touches_in_box,age_snap,market_value_eur,valM,band,_k
https://fbref.com/en/players/6b47c5db/Wilfred-Ndidi,Wilfred Ndidi,Leicester City,defensive_mid,23.0,3,4375.0,58.53986285714286,2.304,2.448,3.3325714285714283,6.397714285714286,2.201142857142857,85.96541714285715,2.571428571428571,0.0205714285714285,2.7154285714285717,0.0,3.065142857142857,1.9926199261992616,0.6582857142857143,12.548571428571428,1.6868571428571428,0.8539799683711122,0.3085714285714285,0.0285668571428571,1.0671474285714284,0.0384388571428571,0.4114285714285714,0.6879283078545071,0.0198948571428571,0.2247337142857143,0.6994285714285714,78.51612903225806,1.0,10,67.74193548387096,,96.7741935483871,93.5483870967742,100.0,93.5483870967742,64.51612903225806,9.67741935483871,,,,,,,98.38709677419357,95.16129032258064,25.806451612903224,,,,,,,,,,25.0,60000000.0,60.0,mid,wilfred ndidi
https://fbref.com/en/players/4f565d77/Kalvin-Phillips,Kalvin Phillips,Leeds United,defensive_mid,24.0,3,4026.0,46.960337972167,1.2071535022354694,1.855439642324888,1.9895678092399405,4.9627421758569294,2.302533532041729,82.28077496274219,3.956780923994039,0.044709388971684,1.9448584202682564,0.1117734724292101,4.895678092399404,1.9458250497017893,0.849478390461997,12.116244411326376,1.2965722801788375,0.7157057654075547,0.9388971684053652,0.0982215598609041,1.81197218082464,0.0358469945355191,0.5588673621460507,0.5815109343936382,0.0241231992051664,0.1153005464480874,0.3800298062593144,65.75806451612902,11.0,10,22.58064516129032,,67.74193548387096,67.74193548387096,85.48387096774194,98.38709677419357,32.25806451612903,45.16129032258064,,,,,,,91.93548387096774,75.80645161290323,43.548387096774185,,,,,,,,,,26.0,50000000.0,50.0,mid,kalvin phillips
https://fbref.com/en/players/08593525/Diadie-Samassekou,Diadie Samassékou,Hoffenheim,defensive_mid,24.0,3,4252.0,48.06808914177336,1.7991533396048918,2.2013170272812794,2.4553151458137346,4.910630291627469,1.9261523988711196,82.58541862652869,2.7093132643461897,0.0,1.6933207902163687,0.0634995296331138,3.0691439322671683,2.4751066856330013,1.5451552210724364,12.424741298212606,1.523988711194732,0.8534850640113798,0.3386641580432737,0.0634125117591721,1.2273283160865476,0.0315169332079021,0.8043273753527751,0.7041251778093883,0.0428151458137347,0.2129703668861712,0.7408278457196613,65.38709677419357,12.0,10,25.806451612903224,,91.93548387096774,85.48387096774194,80.64516129032258,74.19354838709677,37.096774193548384,14.516129032258066,,,,,,,95.16129032258064,88.70967741935483,27.41935483870968,,,,,,,,,,26.0,20000000.0,20.0,bargain,diadie samassekou
https://fbref.com/en/players/6c203af0/Yves-Bissouma,Yves Bissouma,Brighton,defensive_mid,23.0,3,5719.0,59.19122224165064,0.94422101766043,1.9199160692428747,1.9199160692428747,4.957160342717258,1.66812379786676,88.43565308620389,2.8484000699422976,0.0,2.030075187969925,0.0314740339220143,3.33624759573352,4.463806970509383,0.6924287462843154,10.11890190592761,1.306172407763595,1.0168517809268478,0.4248994579471936,0.0345602378038118,1.4410106662003843,0.041953138660605,1.2746983738415807,1.7751819226350056,0.0310841056128693,0.0953890540304249,0.472110508830215,64.46774193548387,14.0,10,77.41935483870968,,70.96774193548387,62.903225806451616,83.87096774193549,61.29032258064516,85.48387096774194,17.741935483870968,,,,,,,51.61290322580645,77.41935483870968,12.903225806451612,,,,,,,,,,26.0,35000000.0,35.0,mid,yves bissouma
https://fbref.com/en/players/3b8674e6/Rodrigo-Bentancur,Rodrigo Bentancur,Juventus,defensive_mid,23.0,3,4687.0,57.15824621292937,1.2481331342009816,1.5553659056966076,1.651376146788991,4.262854704501813,2.054619159377,88.38762534670364,5.203755067207169,0.0192020482184766,1.5169618092596544,0.1728184339662897,5.414977597610412,4.347354138398915,1.382547471730318,9.735438446767656,1.2481331342009816,0.5617367706919946,1.0177085555792618,0.1176658843609985,2.4553381694047367,0.0494836782590143,0.9409003627053552,1.4654002713704206,0.0384809046298271,0.4605931299338596,0.8064860251760189,60.90322580645161,16.0,10,62.903225806451616,,43.54838709677419,45.16129032258064,56.451612903225815,82.25806451612904,83.87096774193549,74.19354838709677,,,,,,,38.70967741935484,62.903225806451616,64.51612903225806,,,,,,,,,,25.0,50000000.0,50.0,mid,rodrigo bentancur
https://fbref.com/en/players/cc77354e/Boubacar-Kamara,Boubacar Kamara,Marseille,defensive_mid,20.0,3,6238.0,58.76960564283424,1.8467457518435395,1.486053222186598,2.034305867265149,4.400448861814684,1.6447579352356525,88.49470984289836,4.24174414876563,0.0,1.947739660147483,0.0432831035588329,5.395960243667842,4.077926657263752,1.5437640269317088,9.493427380570695,1.41391471625521,0.5553596614950634,0.620391151009939,0.0684514267393395,1.646848348829753,0.0317313241423533,0.6348188521962167,1.0472496473906912,0.0133600512984931,0.1287848669445334,1.0243667842257134,60.59677419354839,17.0,10,72.58064516129032,,33.87096774193548,69.35483870967742,61.29032258064516,59.67741935483871,87.09677419354838,51.61290322580645,,,,,,,33.87096774193548,83.87096774193549,67.74193548387098,,,,,,,,,,22.0,40000000.0,40.0,mid,boubacar kamara
https://fbref.com/en/players/6434f10d/Rodri,Rodri,Manchester City,defensive_mid,25.0,3,6574.0,74.36626102829328,2.8612716763005777,1.2047459689686644,1.902951019166413,3.4773349558868265,1.4101003954974138,91.8813811986614,5.33921508974749,0.0273805902038332,1.6017645269242469,0.0273805902038332,7.817158503194402,6.344105113636364,1.5333130514146638,12.554000608457558,1.177365378764831,0.4953835227272727,0.8214177061149984,0.0572528141162153,2.433979312442957,0.0747125038028597,0.5886826893824155,1.454190340909091,0.1090538484940675,0.2384393063583815,1.7660480681472466,60.193548387096776,18.0,10,100.0,,9.67741935483871,59.67741935483871,22.58064516129032,27.41935483870968,98.38709677419357,82.25806451612904,,,,,,,100.0,58.06451612903226,79.03225806451613,,,,,,,,,,26.0,130000000.0,130.0,marquee,rodri
https://fbref.com/en/players/ce4f40c7/Cheick-Doucoure,Cheick Doucouré,Lens,defensive_mid,21.0,3,6376.0,52.48561794228356,0.8469259723964868,2.089084065244667,1.016311166875784,4.84159347553325,1.1998117942283564,87.03793914680048,5.208594730238394,0.0,2.0185069008782937,0.0141154328732747,5.236825595984943,6.298223577965189,1.6091593475533248,9.697302383939771,1.157465495608532,0.6782702314731742,1.016311166875784,0.0891405269761606,2.289361668757842,0.0521016311166875,0.8186951066499372,1.808720617261798,0.0427023212045169,0.2236198243412798,0.6210790464240903,58.016129032258064,21.0,10,35.483870967741936,,87.09677419354838,16.129032258064516,77.41935483870968,12.903225806451612,75.80645161290323,75.80645161290323,,,,,,,37.096774193548384,53.2258064516129,50.0,,,,,,,,,,22.0,35000000.0,35.0,mid,cheick doucoure
https://fbref.com/en/players/10b9fa99/Ethan-Ampadu,Ethan Ampadu,Venezia,defensive_mid,20.0,3,4934.0,65.95360762059181,2.6266720713417104,1.769355492501013,3.794081880826915,4.450749898662343,2.097689501418728,77.63672476692338,3.6846372111876775,0.0364815565464126,1.5687069314957438,0.1459262261856506,3.137413862991488,3.479752916952642,0.4560194568301581,9.321037697608432,1.0032428050263478,0.4735758407687028,0.4742602351033644,0.0546858532630725,1.0620409404134576,0.0145642480745845,0.3648155654641264,1.2354152367879203,0.0,0.1141811917308471,0.4742602351033644,54.2258064516129,24.0,10,91.93548387096774,,61.29032258064516,98.38709677419357,62.903225806451616,85.48387096774194,6.451612903225806,40.32258064516129,,,,,,,29.03225806451613,38.70967741935484,85.48387096774194,,,,,,,,,,22.0,15000000.0,15.0,bargain,ethan ampadu
https://fbref.com/en/players/44bfb6c5/Ruben-Neves,Rúben Neves,Wolves,defensive_mid,23.0,3,6416.0,51.19008728179551,0.841645885286783,1.6552369077306732,1.865648379052369,4.3344763092269325,1.865648379052369,83.71154925187034,4.783354114713217,0.0280548628428927,1.7394014962593516,0.0841645885286783,6.649002493765586,4.01424287856072,0.8556733167082294,10.183915211970074,1.1081670822942642,0.5397301349325337,0.8697007481296758,0.0657091645885286,2.040057668329177,0.0708245012468827,0.6452618453865336,1.3493253373313343,0.1158650249376558,0.08580891521197,0.5610972568578554,53.98387096774192,25.0,10,32.25806451612903,,50.0,56.451612903225815,59.67741935483871,66.12903225806451,46.774193548387096,61.29032258064516,,,,,,,54.83870967741935,46.774193548387096,70.96774193548387,,,,,,,,,,25.0,50000000.0,50.0,mid,ruben neves
