Url,Season_End_Year,Squad,Player,Comp,Pos,Age,Min_Playing,G_minus_PK_Per,npxG_Per,xAG_Per,Cmp_percent_Total,CrsPA,Final_Third,KP,Prog,Blocks_Blocks,Clr,Err,Int,Mid 3rd_Tackles,Tkl+Int,TklW_Tackles,Att Pen_Touches,Final_Third_Carries,Mis_Carries,Prog_Carries,Prog_Receiving,Succ_Dribbles,Recov,Won_Aerial,Won_percent_Aerial,GCA90_GCA,SCA90_SCA,prim_pos,season_total_min,n_clubs,role,tier,role_source,market_value_eur
https://fbref.com/en/players/c64c01fc/Georginio-Rutter,2023,Hoffenheim,Georginio Rutter,Bundesliga,FW,20.0,770.0,0.12,0.3,0.27,63.6,0.0,7.0,8.0,20.0,9.0,5.0,0.0,4.0,2.0,8.0,3.0,56.0,,,,48.0,26.0,19.0,7.0,26.9,0.48,3.59,FW,770.0,1,striker,C,tm,32000000.0
https://fbref.com/en/players/d56b9520/Malo-Gusto,2021,Lyon,Malo Gusto,Ligue 1,"DF,MF",17.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,DF,2.0,1,full_back,C,tm,35000000.0
https://fbref.com/en/players/d56b9520/Malo-Gusto,2022,Lyon,Malo Gusto,Ligue 1,DF,18.0,1884.0,0.0,0.03,0.21,87.0,15.0,56.0,24.0,77.0,45.0,32.0,2.0,49.0,19.0,111.0,41.0,37.0,46.0,32.0,141.0,70.0,24.0,182.0,16.0,38.1,0.24,1.86,DF,1884.0,1,full_back,C,tm,35000000.0
https://fbref.com/en/players/d56b9520/Malo-Gusto,2023,Lyon,Malo Gusto,Ligue 1,DF,19.0,1034.0,0.0,0.02,0.18,82.9,20.0,61.0,17.0,37.0,17.0,11.0,1.0,18.0,3.0,41.0,16.0,15.0,,,,37.0,12.0,79.0,5.0,38.5,0.19,2.57,DF,1034.0,1,full_back,C,tm,35000000.0
https://fbref.com/en/players/e58cbfd5/Nicolo-Rovella,2021,Genoa,Nicolò Rovella,Serie A,MF,18.0,1187.0,0.0,0.07,0.12,85.0,4.0,49.0,18.0,47.0,26.0,26.0,0.0,18.0,10.0,46.0,16.0,5.0,13.0,12.0,54.0,9.0,9.0,141.0,5.0,27.8,0.15,2.27,MF,1187.0,1,defensive_mid,C,tm,30000000.0
https://fbref.com/en/players/e58cbfd5/Nicolo-Rovella,2022,Genoa,Nicolò Rovella,Serie A,MF,19.0,1468.0,0.0,0.08,0.16,79.6,1.0,58.0,32.0,54.0,27.0,21.0,1.0,33.0,19.0,83.0,27.0,11.0,21.0,10.0,73.0,28.0,19.0,160.0,8.0,26.7,0.37,3.31,MF,1468.0,1,defensive_mid,C,tm,30000000.0
https://fbref.com/en/players/e58cbfd5/Nicolo-Rovella,2023,Monza,Nicolò Rovella,Serie A,MF,20.0,589.0,0.0,0.04,0.07,87.4,0.0,36.0,7.0,21.0,5.0,3.0,0.0,12.0,8.0,28.0,11.0,1.0,,,,3.0,1.0,32.0,2.0,33.3,0.18,3.07,MF,616.0,2,defensive_mid,C,tm,30000000.0
https://fbref.com/en/players/ee45fd85/Vanderson,2022,Monaco,Vanderson,Ligue 1,"MF,DF",20.0,1120.0,0.16,0.1,0.11,72.1,4.0,42.0,10.0,51.0,18.0,21.0,0.0,19.0,14.0,48.0,19.0,46.0,12.0,39.0,58.0,86.0,22.0,117.0,15.0,33.3,0.48,2.09,MF,1120.0,1,full_back,C,tm,20000000.0
https://fbref.com/en/players/ee45fd85/Vanderson,2023,Monaco,Vanderson,Ligue 1,"DF,MF",21.0,772.0,0.0,0.06,0.13,79.2,4.0,43.0,4.0,37.0,17.0,15.0,1.0,19.0,15.0,47.0,16.0,13.0,,,,26.0,9.0,46.0,10.0,55.6,0.25,1.86,DF,772.0,1,full_back,C,tm,20000000.0
https://fbref.com/en/players/f20e4cc9/Nuno-Mendes,2022,Paris S-G,Nuno Mendes,Ligue 1,DF,19.0,1658.0,0.0,0.02,0.16,87.6,5.0,56.0,17.0,49.0,44.0,23.0,1.0,38.0,14.0,83.0,25.0,26.0,22.0,22.0,95.0,47.0,19.0,143.0,9.0,42.9,0.27,2.17,DF,1658.0,1,full_back,C,tm,75000000.0
https://fbref.com/en/players/f20e4cc9/Nuno-Mendes,2023,Paris S-G,Nuno Mendes,Ligue 1,"DF,MF",20.0,587.0,0.15,0.09,0.22,85.4,2.0,18.0,11.0,21.0,6.0,5.0,0.0,7.0,4.0,21.0,10.0,24.0,,,,53.0,10.0,31.0,2.0,50.0,0.46,2.63,DF,587.0,1,full_back,C,tm,75000000.0
https://fbref.com/en/players/f4c69aa6/Ilaix-Moriba,2021,Barcelona,Ilaix Moriba,La Liga,MF,17.0,542.0,0.17,0.13,0.15,91.9,0.0,26.0,7.0,16.0,13.0,6.0,0.0,8.0,8.0,22.0,9.0,24.0,18.0,11.0,41.0,29.0,13.0,38.0,11.0,52.4,0.5,2.32,MF,542.0,1,central_mid,C,tm,25000000.0
https://fbref.com/en/players/f4c69aa6/Ilaix-Moriba,2022,Valencia,Ilaix Moriba,La Liga,MF,18.0,818.0,0.0,0.11,0.03,77.2,1.0,24.0,2.0,26.0,10.0,16.0,0.0,13.0,16.0,43.0,17.0,19.0,12.0,22.0,32.0,13.0,9.0,90.0,21.0,52.5,0.0,1.1,MF,850.0,2,central_mid,C,tm,25000000.0
https://fbref.com/en/players/f4c69aa6/Ilaix-Moriba,2023,Valencia,Ilaix Moriba,La Liga,MF,19.0,331.0,0.0,0.13,0.06,82.2,0.0,17.0,4.0,10.0,3.0,6.0,0.0,2.0,3.0,10.0,5.0,8.0,,,,10.0,3.0,19.0,6.0,66.7,0.0,3.26,MF,331.0,1,central_mid,C,tm,25000000.0
https://fbref.com/en/players/f7e2af2c/Andrea-Carboni,2021,Cagliari,Andrea Carboni,Serie A,DF,19.0,1085.0,0.0,0.03,0.09,78.5,2.0,43.0,3.0,39.0,27.0,55.0,0.0,12.0,9.0,41.0,10.0,11.0,14.0,2.0,55.0,4.0,5.0,73.0,19.0,47.5,0.08,0.58,DF,1085.0,1,center_back,C,tm,5000000.0
https://fbref.com/en/players/f7e2af2c/Andrea-Carboni,2022,Cagliari,Andrea Carboni,Serie A,DF,20.0,2215.0,0.0,0.04,0.01,75.4,4.0,71.0,4.0,81.0,45.0,97.0,1.0,55.0,13.0,102.0,30.0,14.0,23.0,6.0,87.0,9.0,7.0,223.0,59.0,56.7,0.08,0.61,DF,2215.0,1,center_back,C,tm,5000000.0
https://fbref.com/en/players/f7e2af2c/Andrea-Carboni,2023,Monza,Andrea Carboni,Serie A,DF,21.0,155.0,0.0,0.03,0.0,78.4,1.0,2.0,0.0,5.0,3.0,2.0,1.0,2.0,0.0,4.0,2.0,3.0,,,,0.0,1.0,7.0,0.0,0.0,0.0,1.16,DF,155.0,1,center_back,C,tm,5000000.0
https://fbref.com/en/players/fc027d02/Luke-Thomas,2021,Leicester City,Luke Thomas,Premier League,DF,19.0,969.0,0.09,0.03,0.06,74.2,2.0,22.0,5.0,28.0,28.0,26.0,0.0,16.0,4.0,39.0,8.0,17.0,5.0,14.0,31.0,21.0,10.0,82.0,18.0,40.0,0.28,1.3,DF,969.0,1,full_back,C,tm,12000000.0
https://fbref.com/en/players/fc027d02/Luke-Thomas,2022,Leicester City,Luke Thomas,Premier League,DF,20.0,1912.0,0.0,0.01,0.07,80.3,2.0,66.0,11.0,73.0,57.0,48.0,1.0,40.0,10.0,88.0,29.0,20.0,30.0,28.0,61.0,31.0,14.0,192.0,30.0,43.5,0.05,0.94,DF,1912.0,1,full_back,C,tm,12000000.0
https://fbref.com/en/players/fc027d02/Luke-Thomas,2023,Leicester City,Luke Thomas,Premier League,DF,21.0,183.0,0.0,0.0,0.0,84.7,0.0,8.0,0.0,15.0,2.0,7.0,0.0,1.0,1.0,5.0,3.0,0.0,,,,1.0,1.0,12.0,2.0,50.0,0.49,0.49,DF,183.0,1,full_back,C,tm,12000000.0
https://fbref.com/en/players/fd53759d/Jan-Thielmann,2021,Köln,Jan Thielmann,Bundesliga,"FW,MF",18.0,1029.0,0.17,0.12,0.07,63.8,2.0,21.0,9.0,24.0,12.0,4.0,0.0,8.0,9.0,26.0,12.0,21.0,11.0,31.0,43.0,50.0,5.0,95.0,14.0,34.1,0.26,1.66,FW,1029.0,1,wide_attacker,C,tm,9000000.0
https://fbref.com/en/players/fd53759d/Jan-Thielmann,2022,Köln,Jan Thielmann,Bundesliga,"MF,FW",19.0,1192.0,0.23,0.1,0.2,60.3,12.0,13.0,22.0,32.0,33.0,14.0,0.0,21.0,16.0,56.0,18.0,28.0,18.0,39.0,45.0,78.0,17.0,111.0,18.0,32.7,0.53,3.17,MF,1192.0,1,wide_attacker,C,tm,9000000.0
https://fbref.com/en/players/fd53759d/Jan-Thielmann,2023,Köln,Jan Thielmann,Bundesliga,"FW,MF",20.0,418.0,0.22,0.12,0.02,64.4,1.0,2.0,3.0,4.0,3.0,2.0,0.0,3.0,4.0,11.0,7.0,12.0,,,,16.0,10.0,15.0,4.0,33.3,0.65,1.94,FW,418.0,1,wide_attacker,C,tm,9000000.0
